platform,item_id,title,author,publisher,price,original_price,comment_count,rating,crawl_time
toscrape,13 Hours: The Inside Account of What Really Happened In Benghazi,13 Hours: The Inside Account of What Really Happened In Benghazi,,,27.06,0.0,0,1.0,2026-07-23T08:58:57.192745
toscrape,Will You Won't You Want Me?,Will You Won't You Want Me?,,,13.86,0.0,0,3.0,2026-07-23T08:58:57.192748
toscrape,Tipping Point for Planet Earth: How Close Are We to the Edge?,Tipping Point for Planet Earth: How Close Are We to the Edge?,,,37.55,0.0,0,1.0,2026-07-23T08:58:57.192750
toscrape,The Star-Touched Queen,The Star-Touched Queen,,,32.3,0.0,0,5.0,2026-07-23T08:58:57.192753
toscrape,The Silent Sister (Riley MacPherson #1),The Silent Sister (Riley MacPherson #1),,,46.29,0.0,0,5.0,2026-07-23T08:58:57.192755
toscrape,The Midnight Watch: A Novel of the Titanic and the Californian,The Midnight Watch: A Novel of the Titanic and the Californian,,,26.2,0.0,0,1.0,2026-07-23T08:58:57.192758
toscrape,The Lonely City: Adventures in the Art of Being Alone,The Lonely City: Adventures in the Art of Being Alone,,,33.26,0.0,0,2.0,2026-07-23T08:58:57.192760
toscrape,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,,,59.15,0.0,0,4.0,2026-07-23T08:58:57.192763
toscrape,The Golden Condom: And Other Essays on Love Lost and Found,The Golden Condom: And Other Essays on Love Lost and Found,,,39.43,0.0,0,1.0,2026-07-23T08:58:57.192766
toscrape,The Epidemic (The Program 0.6),The Epidemic (The Program 0.6),,,14.44,0.0,0,5.0,2026-07-23T08:58:57.192768
toscrape,The Dinner Party,The Dinner Party,,,56.54,0.0,0,2.0,2026-07-23T08:58:57.192771
toscrape,The Diary of a Young Girl,The Diary of a Young Girl,,,59.9,0.0,0,3.0,2026-07-23T08:58:57.192773
toscrape,The Children,The Children,,,11.88,0.0,0,3.0,2026-07-23T08:58:57.192776
toscrape,Stars Above (The Lunar Chronicles #4.5),Stars Above (The Lunar Chronicles #4.5),,,48.05,0.0,0,2.0,2026-07-23T08:58:57.192779
toscrape,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,,,21.21,0.0,0,3.0,2026-07-23T08:58:57.192781
toscrape,Raspberry Pi Electronics Projects for the Evil Genius,Raspberry Pi Electronics Projects for the Evil Genius,,,49.67,0.0,0,4.0,2026-07-23T08:58:57.192784
toscrape,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,,,43.14,0.0,0,1.0,2026-07-23T08:58:57.192787
toscrape,Psycho: Sanitarium (Psycho #1.5),Psycho: Sanitarium (Psycho #1.5),,,36.97,0.0,0,5.0,2026-07-23T08:58:57.192789
toscrape,Poisonous (Max Revere Novels #3),Poisonous (Max Revere Novels #3),,,26.8,0.0,0,3.0,2026-07-23T08:58:57.192792
toscrape,One with You (Crossfire #5),One with You (Crossfire #5),,,15.71,0.0,0,4.0,2026-07-23T08:58:57.192794
toscrape,No Love Allowed (Dodge Cove #1),No Love Allowed (Dodge Cove #1),,,54.65,0.0,0,4.0,2026-07-23T08:58:57.192797
toscrape,Murder at the 42nd Street Library (Raymond Ambler #1),Murder at the 42nd Street Library (Raymond Ambler #1),,,54.36,0.0,0,4.0,2026-07-23T08:58:57.192799
toscrape,Most Wanted,Most Wanted,,,35.28,0.0,0,3.0,2026-07-23T08:58:57.192802
toscrape,"Love, Lies and Spies","Love, Lies and Spies",,,20.55,0.0,0,2.0,2026-07-23T08:58:57.192804
toscrape,How to Speak Golf: An Illustrated Guide to Links Lingo,How to Speak Golf: An Illustrated Guide to Links Lingo,,,58.32,0.0,0,5.0,2026-07-23T08:58:57.192807
toscrape,Hide Away (Eve Duncan #20),Hide Away (Eve Duncan #20),,,11.84,0.0,0,1.0,2026-07-23T08:58:57.192809
toscrape,Furiously Happy: A Funny Book About Horrible Things,Furiously Happy: A Funny Book About Horrible Things,,,41.46,0.0,0,4.0,2026-07-23T08:58:57.192812
toscrape,Everyday Italian: 125 Simple and Delicious Recipes,Everyday Italian: 125 Simple and Delicious Recipes,,,20.1,0.0,0,5.0,2026-07-23T08:58:57.192814
toscrape,Equal Is Unfair: America's Misguided Fight Against Income Inequality,Equal Is Unfair: America's Misguided Fight Against Income Inequality,,,56.86,0.0,0,1.0,2026-07-23T08:58:57.192817
toscrape,Eleanor & Park,Eleanor & Park,,,56.51,0.0,0,5.0,2026-07-23T08:58:57.192820
toscrape,Dirty (Dive Bar #1),Dirty (Dive Bar #1),,,40.83,0.0,0,4.0,2026-07-23T08:58:57.192822
toscrape,Can You Keep a Secret? (Fear Street Relaunch #4),Can You Keep a Secret? (Fear Street Relaunch #4),,,48.64,0.0,0,1.0,2026-07-23T08:58:57.192825
toscrape,Boar Island (Anna Pigeon #19),Boar Island (Anna Pigeon #19),,,59.48,0.0,0,3.0,2026-07-23T08:58:57.192827
toscrape,A Paris Apartment,A Paris Apartment,,,39.01,0.0,0,4.0,2026-07-23T08:58:57.192830
toscrape,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More","A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",,,38.77,0.0,0,1.0,2026-07-23T08:58:57.192833
toscrape,Troublemaker: Surviving Hollywood and Scientology,Troublemaker: Surviving Hollywood and Scientology,,,48.39,0.0,0,2.0,2026-07-23T08:58:57.192835
toscrape,The Widow,The Widow,,,27.26,0.0,0,2.0,2026-07-23T08:58:57.192838
toscrape,"The Sleep Revolution: Transforming Your Life, One Night at a Time","The Sleep Revolution: Transforming Your Life, One Night at a Time",,,11.68,0.0,0,4.0,2026-07-23T08:58:57.192840
toscrape,The Improbability of Love,The Improbability of Love,,,59.45,0.0,0,1.0,2026-07-23T08:58:57.192842
toscrape,The Art of Startup Fundraising,The Art of Startup Fundraising,,,21.0,0.0,0,3.0,2026-07-23T08:58:57.192845
toscrape,Take Me Home Tonight (Rock Star Romance #3),Take Me Home Tonight (Rock Star Romance #3),,,53.98,0.0,0,3.0,2026-07-23T08:58:57.192847
toscrape,Sleeping Giants (Themis Files #1),Sleeping Giants (Themis Files #1),,,48.74,0.0,0,1.0,2026-07-23T08:58:57.192850
toscrape,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena","Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",,,21.15,0.0,0,2.0,2026-07-23T08:58:57.192852
toscrape,Playing with Fire,Playing with Fire,,,13.71,0.0,0,3.0,2026-07-23T08:58:57.192855
toscrape,Off the Hook (Fishing for Trouble #1),Off the Hook (Fishing for Trouble #1),,,47.67,0.0,0,3.0,2026-07-23T08:58:57.192857
toscrape,Mothering Sunday,Mothering Sunday,,,13.34,0.0,0,2.0,2026-07-23T08:58:57.192860
toscrape,"Mother, Can You Not?","Mother, Can You Not?",,,16.89,0.0,0,5.0,2026-07-23T08:58:57.192864
toscrape,M Train,M Train,,,27.18,0.0,0,1.0,2026-07-23T08:58:57.192867
toscrape,Lilac Girls,Lilac Girls,,,17.28,0.0,0,2.0,2026-07-23T08:58:57.192870
toscrape,Lies and Other Acts of Love,Lies and Other Acts of Love,,,45.14,0.0,0,1.0,2026-07-23T08:58:57.192872
toscrape,Lab Girl,Lab Girl,,,40.85,0.0,0,1.0,2026-07-23T08:58:57.192875
toscrape,Keep Me Posted,Keep Me Posted,,,20.46,0.0,0,4.0,2026-07-23T08:58:57.192878
toscrape,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,,,56.27,0.0,0,3.0,2026-07-23T08:58:57.192880
toscrape,Grey (Fifty Shades #4),Grey (Fifty Shades #4),,,48.49,0.0,0,4.0,2026-07-23T08:58:57.192883
toscrape,"Exit, Pursued by a Bear","Exit, Pursued by a Bear",,,51.34,0.0,0,4.0,2026-07-23T08:58:57.192885
toscrape,Daredevils,Daredevils,,,16.34,0.0,0,3.0,2026-07-23T08:58:57.192888
toscrape,Cravings: Recipes for What You Want to Eat,Cravings: Recipes for What You Want to Eat,,,20.5,0.0,0,3.0,2026-07-23T08:58:57.192890
toscrape,Born for This: How to Find the Work You Were Meant to Do,Born for This: How to Find the Work You Were Meant to Do,,,21.59,0.0,0,5.0,2026-07-23T08:58:57.192893
toscrape,Arena,Arena,,,21.36,0.0,0,4.0,2026-07-23T08:58:57.192896
toscrape,Adultery,Adultery,,,20.88,0.0,0,5.0,2026-07-23T08:58:57.192898
toscrape,A Mother's Reckoning: Living in the Aftermath of Tragedy,A Mother's Reckoning: Living in the Aftermath of Tragedy,,,19.53,0.0,0,3.0,2026-07-23T08:58:57.192901
toscrape,A Gentleman's Position (Society of Gentlemen #3),A Gentleman's Position (Society of Gentlemen #3),,,14.75,0.0,0,5.0,2026-07-23T08:58:57.192903
toscrape,11/22/63,11/22/63,,,48.48,0.0,0,3.0,2026-07-23T08:58:57.192906
toscrape,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works","10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",,,24.57,0.0,0,2.0,2026-07-23T08:58:57.192909
toscrape,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,,,49.71,0.0,0,5.0,2026-07-23T08:58:57.192911
toscrape,Without Shame,Without Shame,,,48.27,0.0,0,5.0,2026-07-23T08:58:57.192914
toscrape,Watchmen,Watchmen,,,58.05,0.0,0,4.0,2026-07-23T08:58:57.192916
toscrape,Unlimited Intuition Now,Unlimited Intuition Now,,,58.87,0.0,0,4.0,2026-07-23T08:58:57.192919
toscrape,Underlying Notes,Underlying Notes,,,11.82,0.0,0,2.0,2026-07-23T08:58:57.192922
toscrape,The Shack,The Shack,,,28.03,0.0,0,1.0,2026-07-23T08:58:57.192924
toscrape,The New Brand You: Your New Image Makes the Sale for You,The New Brand You: Your New Image Makes the Sale for You,,,44.05,0.0,0,5.0,2026-07-23T08:58:57.192927
toscrape,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York","The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",,,12.34,0.0,0,4.0,2026-07-23T08:58:57.192930
toscrape,The Flowers Lied,The Flowers Lied,,,16.68,0.0,0,2.0,2026-07-23T08:58:57.192932
toscrape,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality","The Fabric of the Cosmos: Space, Time, and the Texture of Reality",,,55.91,0.0,0,1.0,2026-07-23T08:58:57.192935
toscrape,The Book of Mormon,The Book of Mormon,,,24.57,0.0,0,3.0,2026-07-23T08:58:57.192938
toscrape,The Art and Science of Low Carbohydrate Living,The Art and Science of Low Carbohydrate Living,,,52.98,0.0,0,5.0,2026-07-23T08:58:57.192940
toscrape,The Alien Club,The Alien Club,,,54.4,0.0,0,1.0,2026-07-23T08:58:57.192942
toscrape,Suzie Snowflake: One beautiful flake (a self-esteem story),Suzie Snowflake: One beautiful flake (a self-esteem story),,,54.81,0.0,0,5.0,2026-07-23T08:58:57.192945
toscrape,Nap-a-Roo,Nap-a-Roo,,,25.08,0.0,0,1.0,2026-07-23T08:58:57.192947
toscrape,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond","NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",,,10.41,0.0,0,4.0,2026-07-23T08:58:57.192950
toscrape,Modern Day Fables,Modern Day Fables,,,47.44,0.0,0,2.0,2026-07-23T08:58:57.192952
toscrape,If I Gave You God's Phone Number....: Searching for Spirituality in America,If I Gave You God's Phone Number....: Searching for Spirituality in America,,,20.91,0.0,0,1.0,2026-07-23T08:58:57.192955
toscrape,"Fruits Basket, Vol. 9 (Fruits Basket #9)","Fruits Basket, Vol. 9 (Fruits Basket #9)",,,33.95,0.0,0,4.0,2026-07-23T08:58:57.192958
toscrape,Dress Your Family in Corduroy and Denim,Dress Your Family in Corduroy and Denim,,,43.68,0.0,0,3.0,2026-07-23T08:58:57.192960
toscrape,Don't Forget Steven,Don't Forget Steven,,,33.23,0.0,0,1.0,2026-07-23T08:58:57.192963
toscrape,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,,,35.92,0.0,0,2.0,2026-07-23T08:58:57.192965
toscrape,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,,,48.63,0.0,0,4.0,2026-07-23T08:58:57.192968
toscrape,A Shard of Ice (The Black Symphony Saga #1),A Shard of Ice (The Black Symphony Saga #1),,,56.63,0.0,0,3.0,2026-07-23T08:58:57.192971
toscrape,A Hero's Curse (The Unseen Chronicles #1),A Hero's Curse (The Unseen Chronicles #1),,,50.49,0.0,0,3.0,2026-07-23T08:58:57.192973
toscrape,23 Degrees South: A Tropical Tale of Changing Whether...,23 Degrees South: A Tropical Tale of Changing Whether...,,,35.79,0.0,0,2.0,2026-07-23T08:58:57.192976
toscrape,"Zero to One: Notes on Startups, or How to Build the Future","Zero to One: Notes on Startups, or How to Build the Future",,,34.06,0.0,0,3.0,2026-07-23T08:58:57.192978
toscrape,Why Not Me?,Why Not Me?,,,17.76,0.0,0,1.0,2026-07-23T08:58:57.192981
toscrape,When Breath Becomes Air,When Breath Becomes Air,,,39.36,0.0,0,2.0,2026-07-23T08:58:57.192984
toscrape,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,,,36.94,0.0,0,2.0,2026-07-23T08:58:57.192986
toscrape,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),,,43.62,0.0,0,5.0,2026-07-23T08:58:57.192989
toscrape,The New Drawing on the Right Side of the Brain,The New Drawing on the Right Side of the Brain,,,43.02,0.0,0,3.0,2026-07-23T08:58:57.192991
toscrape,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer","The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",,,28.45,0.0,0,4.0,2026-07-23T08:58:57.192994
toscrape,The Martian (The Martian #1),The Martian (The Martian #1),,,41.39,0.0,0,2.0,2026-07-23T08:58:57.192997
toscrape,The High Mountains of Portugal,The High Mountains of Portugal,,,51.15,0.0,0,1.0,2026-07-23T08:58:57.192999
toscrape,The Grownup,The Grownup,,,35.88,0.0,0,1.0,2026-07-23T08:58:57.193002
toscrape,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,,,36.91,0.0,0,1.0,2026-07-23T08:58:57.193004
toscrape,South of Sunshine,South of Sunshine,,,28.93,0.0,0,1.0,2026-07-23T08:58:57.193007
toscrape,Smarter Faster Better: The Secrets of Being Productive in Life and Business,Smarter Faster Better: The Secrets of Being Productive in Life and Business,,,38.89,0.0,0,5.0,2026-07-23T08:58:57.193011
toscrape,Silence in the Dark (Logan Point #4),Silence in the Dark (Logan Point #4),,,58.33,0.0,0,3.0,2026-07-23T08:58:57.193013
toscrape,Shadows of the Past (Logan Point #1),Shadows of the Past (Logan Point #1),,,39.67,0.0,0,5.0,2026-07-23T08:58:57.193015
toscrape,Roller Girl,Roller Girl,,,14.1,0.0,0,5.0,2026-07-23T08:58:57.193018
toscrape,Rising Strong,Rising Strong,,,21.82,0.0,0,3.0,2026-07-23T08:58:57.193021
toscrape,Proofs of God: Classical Arguments from Tertullian to Barth,Proofs of God: Classical Arguments from Tertullian to Barth,,,54.21,0.0,0,1.0,2026-07-23T08:58:57.193023
toscrape,Please Kill Me: The Uncensored Oral History of Punk,Please Kill Me: The Uncensored Oral History of Punk,,,31.19,0.0,0,4.0,2026-07-23T08:58:57.193026
toscrape,Out of Print: City Lights Spotlight No. 14,Out of Print: City Lights Spotlight No. 14,,,53.64,0.0,0,5.0,2026-07-23T08:58:57.193029
toscrape,My Life Next Door (My Life Next Door ),My Life Next Door (My Life Next Door ),,,36.39,0.0,0,5.0,2026-07-23T08:58:57.193031
toscrape,Miller's Valley,Miller's Valley,,,58.54,0.0,0,2.0,2026-07-23T08:58:57.193034
toscrape,Man's Search for Meaning,Man's Search for Meaning,,,29.48,0.0,0,3.0,2026-07-23T08:58:57.193036
toscrape,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations","Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",,,25.06,0.0,0,2.0,2026-07-23T08:58:57.193039
toscrape,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,,,12.55,0.0,0,3.0,2026-07-23T08:58:57.193042
toscrape,Les Fleurs du Mal,Les Fleurs du Mal,,,29.04,0.0,0,5.0,2026-07-23T08:58:57.193044
toscrape,Left Behind (Left Behind #1),Left Behind (Left Behind #1),,,40.72,0.0,0,2.0,2026-07-23T08:58:57.193047
toscrape,Kill 'Em and Leave: Searching for James Brown and the American Soul,Kill 'Em and Leave: Searching for James Brown and the American Soul,,,45.05,0.0,0,5.0,2026-07-23T08:58:57.193050
toscrape,Kierkegaard: A Christian Missionary to Christians,Kierkegaard: A Christian Missionary to Christians,,,47.13,0.0,0,1.0,2026-07-23T08:58:57.193052
toscrape,John Vassos: Industrial Design for Modern Life,John Vassos: Industrial Design for Modern Life,,,20.22,0.0,0,4.0,2026-07-23T08:58:57.193055
toscrape,I'll Give You the Sun,I'll Give You the Sun,,,56.48,0.0,0,1.0,2026-07-23T08:58:57.193057
toscrape,I Will Find You,I Will Find You,,,44.21,0.0,0,1.0,2026-07-23T08:58:57.193060
toscrape,Hystopia: A Novel,Hystopia: A Novel,,,21.96,0.0,0,4.0,2026-07-23T08:58:57.193063
toscrape,Howl and Other Poems,Howl and Other Poems,,,40.45,0.0,0,2.0,2026-07-23T08:58:57.193065
toscrape,History of Beauty,History of Beauty,,,10.29,0.0,0,4.0,2026-07-23T08:58:57.193068
toscrape,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,,,52.86,0.0,0,2.0,2026-07-23T08:58:57.193070
toscrape,Future Shock (Future Shock #1),Future Shock (Future Shock #1),,,55.65,0.0,0,5.0,2026-07-23T08:58:57.193073
toscrape,Ender's Game (The Ender Quintet #1),Ender's Game (The Ender Quintet #1),,,43.64,0.0,0,1.0,2026-07-23T08:58:57.193076
toscrape,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,,,28.41,0.0,0,1.0,2026-07-23T08:58:57.193078
toscrape,Death by Leisure: A Cautionary Tale,Death by Leisure: A Cautionary Tale,,,37.51,0.0,0,4.0,2026-07-23T08:58:57.193081
toscrape,Brilliant Beacons: A History of the American Lighthouse,Brilliant Beacons: A History of the American Lighthouse,,,11.45,0.0,0,3.0,2026-07-23T08:58:57.193084
toscrape,Brazen: The Courage to Find the You That's Been Hiding,Brazen: The Courage to Find the You That's Been Hiding,,,19.22,0.0,0,2.0,2026-07-23T08:58:57.193086
toscrape,Between the World and Me,Between the World and Me,,,56.91,0.0,0,4.0,2026-07-23T08:58:57.193089
toscrape,Being Mortal: Medicine and What Matters in the End,Being Mortal: Medicine and What Matters in the End,,,55.06,0.0,0,4.0,2026-07-23T08:58:57.193091
toscrape,"A Murder Over a Girl: Justice, Gender, Junior High","A Murder Over a Girl: Justice, Gender, Junior High",,,13.2,0.0,0,3.0,2026-07-23T08:58:57.193094
toscrape,32 Yolks,32 Yolks,,,53.63,0.0,0,2.0,2026-07-23T08:58:57.193097
toscrape,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination","""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",,,44.48,0.0,0,5.0,2026-07-23T08:58:57.193099
toscrape,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,,,12.08,0.0,0,3.0,2026-07-23T08:58:57.193102
toscrape,Wildlife of New York: A Five-Borough Coloring Book,Wildlife of New York: A Five-Borough Coloring Book,,,22.14,0.0,0,2.0,2026-07-23T08:58:57.193104
toscrape,What Happened on Beale Street (Secrets of the South Mysteries #2),What Happened on Beale Street (Secrets of the South Mysteries #2),,,25.37,0.0,0,5.0,2026-07-23T08:58:57.193107
toscrape,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,,,46.33,0.0,0,2.0,2026-07-23T08:58:57.193110
toscrape,Under the Tuscan Sun,Under the Tuscan Sun,,,37.33,0.0,0,3.0,2026-07-23T08:58:57.193112
toscrape,Toddlers Are A**holes: It's Not Your Fault,Toddlers Are A**holes: It's Not Your Fault,,,25.55,0.0,0,1.0,2026-07-23T08:58:57.193115
toscrape,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,,,34.72,0.0,0,1.0,2026-07-23T08:58:57.193117
toscrape,The Whale,The Whale,,,35.96,0.0,0,4.0,2026-07-23T08:58:57.193120
toscrape,The Story of Art,The Story of Art,,,41.14,0.0,0,4.0,2026-07-23T08:58:57.193122
toscrape,The Origin of Species,The Origin of Species,,,10.01,0.0,0,4.0,2026-07-23T08:58:57.193125
toscrape,The Great Gatsby,The Great Gatsby,,,36.05,0.0,0,4.0,2026-07-23T08:58:57.193128
toscrape,The Good Girl,The Good Girl,,,49.03,0.0,0,3.0,2026-07-23T08:58:57.193131
toscrape,The Glass Castle,The Glass Castle,,,16.24,0.0,0,1.0,2026-07-23T08:58:57.193133
toscrape,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,,,39.55,0.0,0,1.0,2026-07-23T08:58:57.193136
toscrape,The Drowning Girls,The Drowning Girls,,,35.67,0.0,0,3.0,2026-07-23T08:58:57.193139
toscrape,The Constant Princess (The Tudor Court #1),The Constant Princess (The Tudor Court #1),,,16.62,0.0,0,3.0,2026-07-23T08:58:57.193141
toscrape,The Bourne Identity (Jason Bourne #1),The Bourne Identity (Jason Bourne #1),,,42.78,0.0,0,4.0,2026-07-23T08:58:57.193144
toscrape,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),,,52.3,0.0,0,5.0,2026-07-23T08:58:57.193146
toscrape,The Art Book,The Art Book,,,32.34,0.0,0,2.0,2026-07-23T08:58:57.193149
toscrape,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,,,33.17,0.0,0,4.0,2026-07-23T08:58:57.193152
toscrape,Team of Rivals: The Political Genius of Abraham Lincoln,Team of Rivals: The Political Genius of Abraham Lincoln,,,20.12,0.0,0,5.0,2026-07-23T08:58:57.193154
toscrape,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,,,20.9,0.0,0,2.0,2026-07-23T08:58:57.193157
toscrape,"Sit, Stay, Love","Sit, Stay, Love",,,20.9,0.0,0,3.0,2026-07-23T08:58:57.193159
toscrape,Sister Dear,Sister Dear,,,40.2,0.0,0,4.0,2026-07-23T08:58:57.193162
toscrape,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly","Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",,,52.87,0.0,0,3.0,2026-07-23T08:58:57.193165
toscrape,"Rich Dad, Poor Dad","Rich Dad, Poor Dad",,,51.74,0.0,0,1.0,2026-07-23T08:58:57.193167
toscrape,Raymie Nightingale,Raymie Nightingale,,,34.41,0.0,0,2.0,2026-07-23T08:58:57.193170
toscrape,Playing from the Heart,Playing from the Heart,,,32.38,0.0,0,1.0,2026-07-23T08:58:57.193172
toscrape,Nightstruck: A Novel,Nightstruck: A Novel,,,50.35,0.0,0,4.0,2026-07-23T08:58:57.193175
toscrape,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories","Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",,,11.38,0.0,0,5.0,2026-07-23T08:58:57.193179
toscrape,Meternity,Meternity,,,43.58,0.0,0,3.0,2026-07-23T08:58:57.193182
toscrape,Memoirs of a Geisha,Memoirs of a Geisha,,,49.67,0.0,0,3.0,2026-07-23T08:58:57.193184
toscrape,Like Never Before (Walker Family #2),Like Never Before (Walker Family #2),,,28.77,0.0,0,2.0,2026-07-23T08:58:57.193187
toscrape,Life of Pi,Life of Pi,,,13.22,0.0,0,4.0,2026-07-23T08:58:57.193190
toscrape,Leave This Song Behind: Teen Poetry at Its Best,Leave This Song Behind: Teen Poetry at Its Best,,,51.17,0.0,0,5.0,2026-07-23T08:58:57.193192
toscrape,King's Folly (The Kinsman Chronicles #1),King's Folly (The Kinsman Chronicles #1),,,39.61,0.0,0,5.0,2026-07-23T08:58:57.193195
toscrape,John Adams,John Adams,,,57.43,0.0,0,4.0,2026-07-23T08:58:57.193198
toscrape,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),,,46.01,0.0,0,4.0,2026-07-23T08:58:57.193200
toscrape,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,,,28.25,0.0,0,2.0,2026-07-23T08:58:57.193203
toscrape,Good in Bed (Cannie Shapiro #1),Good in Bed (Cannie Shapiro #1),,,37.05,0.0,0,5.0,2026-07-23T08:58:57.193205
toscrape,"Fruits Basket, Vol. 7 (Fruits Basket #7)","Fruits Basket, Vol. 7 (Fruits Basket #7)",,,19.57,0.0,0,1.0,2026-07-23T08:58:57.193208
toscrape,For the Love: Fighting for Grace in a World of Impossible Standards,For the Love: Fighting for Grace in a World of Impossible Standards,,,45.13,0.0,0,3.0,2026-07-23T08:58:57.193210
toscrape,Finding God in the Ruins: How God Redeems Pain,Finding God in the Ruins: How God Redeems Pain,,,46.64,0.0,0,2.0,2026-07-23T08:58:57.193213
toscrape,Every Heart a Doorway (Every Heart A Doorway #1),Every Heart a Doorway (Every Heart A Doorway #1),,,12.16,0.0,0,5.0,2026-07-23T08:58:57.193215
toscrape,Delivering the Truth (Quaker Midwife Mystery #1),Delivering the Truth (Quaker Midwife Mystery #1),,,20.89,0.0,0,4.0,2026-07-23T08:58:57.193218
toscrape,Counted With the Stars (Out from Egypt #1),Counted With the Stars (Out from Egypt #1),,,17.97,0.0,0,5.0,2026-07-23T08:58:57.193220
toscrape,"Chronicles, Vol. 1","Chronicles, Vol. 1",,,52.6,0.0,0,2.0,2026-07-23T08:58:57.193223
toscrape,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,,,25.77,0.0,0,1.0,2026-07-23T08:58:57.193225
